recommendationid,topic
45456951,"[('crashed', 0.3971), ('unreal', 0.3895), ('opens', 0.3152), ('try', 0.2921), ('engine', 0.2661)]"
45437921,"[('chapter', 0.5787), ('pay', 0.4728), ('is', 0.0979)]"
45363243,"[('nvidia', 0.5797), ('crashing', 0.5502), ('drivers', 0.3871), ('latest', 0.2775), ('keeps', 0.1672)]"
45289755,"[('dev', 0.4865), ('devs', 0.4851), ('release', 0.375), ('demo', 0.3524), ('franchise', 0.3039)]"
45280409,"[('play', 0.3765), ('game', 0.3667), ('waking', 0.2976), ('screaming', 0.2866), ('10', 0.2696)]"
45252440,"[('crashes', 0.6849), ('game', 0.3255), ('annoying', 0.2415), ('switched', 0.1927), ('played', 0.1905)]"
45151765,"[('ram', 0.6011), ('4gb', 0.4989), ('recommended', 0.3233), ('for', 0.1641), ('mines', 0.1377)]"
45047942,"[('play', 0.4791), ('cool', 0.4387), ('can', 0.3328), ('but', 0.2402), ('not', 0.2226)]"
44495802,"[('crashes', 0.5305), ('bug', 0.3698), ('doors', 0.3447), ('door', 0.3363), ('kicking', 0.2756)]"
38391134,"[('roguelike', 0.5054), ('roguelikes', 0.4769), ('rogue', 0.4759), ('adom', 0.4402), ('rpgs', 0.339)]"
36118828,"[('gameplay', 0.3941), ('pros', 0.3938), ('developer', 0.3777), ('dev', 0.3519), ('cons', 0.3487)]"
35550206,"[('rogue', 0.507), ('sequel', 0.3373), ('game', 0.3142), ('biskup', 0.3142), ('playing', 0.2595)]"
19803681,"[('roguelike', 0.4616), ('roguelikes', 0.4124), ('rogue', 0.411), ('alienware', 0.3856), ('improvements', 0.3561)]"
62883083,"[('pinball', 0.5059), ('boring', 0.3793), ('game', 0.3527), ('cards', 0.3115), ('bad', 0.2816)]"
42865956,"[('uninstalled', 0.4971), ('tracking', 0.4507), ('shell', 0.3509), ('red', 0.2833), ('immediately', 0.1192)]"
42463801,"[('screen', 0.4614), ('mode', 0.3983), ('window', 0.3638), ('broken', 0.3109), ('devs', 0.2851)]"
42406041,"[('pinball', 0.4585), ('games', 0.3968), ('gameplay', 0.3841), ('amiga', 0.37), ('gaming', 0.3508)]"
39812409,"[('steamgames', 0.4297), ('rpg', 0.4146), ('steam', 0.371), ('maker', 0.3641), ('gaming', 0.3558)]"
23420675,"[('review', 0.3861), ('steam', 0.3566), ('steamdb', 0.3543), ('reviews', 0.3511), ('flagging', 0.3135)]"
22795881,"[('menus', 0.4193), ('settings', 0.3809), ('menu', 0.3793), ('configurable', 0.3727), ('controls', 0.3679)]"
21488141,"[('multiplayer', 0.6051), ('register', 0.4022), ('play', 0.366), ('developer', 0.2779), ('cant', 0.2149)]"
20413196,"[('mmo', 0.434), ('crafting', 0.2928), ('steam', 0.2548), ('creating', 0.2232), ('game', 0.2143)]"
20409582,"[('garbage', 0.7011)]"
18104283,"[('mmo', 0.3468), ('h1', 0.3276), ('gameplay', 0.3257), ('rpg', 0.2918), ('games', 0.2913)]"
17687957,"[('dungeon', 0.4116), ('rpgmaker', 0.3999), ('rpg', 0.3964), ('dungeons', 0.3712), ('samson', 0.3711)]"
42656341,"[('mac', 0.3846), ('app', 0.3803), ('developer', 0.2735), ('updated', 0.2652), ('states', 0.264)]"
13838105,"[('bullet', 0.3887), ('strategy', 0.3564), ('arti', 0.3186), ('enemy', 0.3126), ('destroying', 0.2346)]"
24729968,"[('rift', 0.4791), ('vr', 0.4591), ('oculus', 0.444), ('virtual', 0.3155), ('steam', 0.3086)]"
14654243,"[('timer', 0.5082), ('oculus', 0.4807), ('vr', 0.4468), ('rift', 0.399), ('gadget', 0.3797)]"
102336048,"[('platformer', 0.3327), ('design', 0.3199), ('art', 0.3011), ('snes', 0.2875), ('neogeo', 0.2717)]"
82298511,"[('secrets', 0.4518), ('secret', 0.3624), ('oneyplays', 0.3569), ('hidden', 0.3189), ('guides', 0.2795)]"
49068964,"[('bugs', 0.4264), ('missions', 0.4204), ('buggy', 0.4191), ('bug', 0.3296), ('mess', 0.3022)]"
49058647,"[('zoom', 0.6077), ('unplayable', 0.543), ('cant', 0.2942), ('can', 0.2659), ('game', 0.2332)]"
49049145,"[('pixelart', 0.4239), ('videogames', 0.3827), ('unplayable', 0.3605), ('game', 0.3367), ('disappointing', 0.2965)]"
49045606,"[('concept', 0.434), ('interesting', 0.4), ('executed', 0.3167), ('poorly', 0.3046), ('this', 0.2035)]"
48954172,"[('lag', 0.4365), ('sound', 0.2788), ('volume', 0.2576), ('maps', 0.2505), ('gamebreaking', 0.229)]"
48875176,"[('gameplay', 0.4585), ('rts', 0.4318), ('games', 0.3661), ('cons', 0.3114), ('game', 0.3021)]"
48325005,"[('unplayable', 0.398), ('mode', 0.35), ('resolution', 0.3469), ('unclickable', 0.3015), ('screen', 0.2853)]"
48022880,"[('chaotic', 0.5435), ('static', 0.2821), ('bugged', 0.2621), ('broken', 0.2589), ('game', 0.2346)]"
43206064,"[('gameplay', 0.6135), ('unstable', 0.4794), ('crash', 0.4156), ('game', 0.3801), ('good', 0.1895)]"
38112302,"[('frustration', 0.3804), ('peaceful', 0.3747), ('riot', 0.3588), ('brutality', 0.3521), ('emotions', 0.3314)]"
16487843,"[('zelda', 0.5543), ('swordplay', 0.5238), ('overworld', 0.4728), ('dungeon', 0.3513), ('monsters', 0.299)]"
18190228,"[('ninja', 0.4285), ('nes', 0.3997), ('gameplay', 0.3618), ('emulate', 0.2944), ('games', 0.2933)]"
113166075,"[('empire', 0.3646), ('fullscreen', 0.354), ('immortal', 0.3116), ('retro', 0.3088), ('screen', 0.2986)]"
39180455,"[('map', 0.3955), ('maps', 0.3952), ('grinding', 0.3256), ('wesnoth', 0.3108), ('bored', 0.2877)]"
70399860,"[('glitch', 0.3694), ('unplayable', 0.3387), ('screen', 0.3015), ('mac', 0.2914), ('character', 0.2909)]"
50566781,"[('adventurer', 0.3777), ('money', 0.3736), ('adventuring', 0.3256), ('monster', 0.2563), ('bshes', 0.247)]"
50362882,"[('catacombs', 0.5239), ('game', 0.2638), ('great', 0.2472), ('coins', 0.228), ('finished', 0.213)]"
49531045,"[('quests', 0.3356), ('tactics', 0.2916), ('bash', 0.2837), ('character', 0.2707), ('progresses', 0.2702)]"
156744075,"[('screen', 0.339), ('issues', 0.3349), ('opening', 0.3052), ('releasing', 0.2855), ('games', 0.2811)]"
134581951,"[('games', 0.3232), ('palette', 0.32), ('unique', 0.2891), ('english', 0.266), ('translation', 0.2547)]"
123782934,"[('buggy', 0.3423), ('unplayable', 0.3405), ('freeze', 0.3322), ('bugs', 0.2994), ('game', 0.2851)]"
113853719,"[('juego', 0.4981), ('varias', 0.4133), ('buena', 0.3905), ('cariño', 0.3809), ('pantalla', 0.3731)]"
100141585,"[('scares', 0.4915), ('scare', 0.467), ('horror', 0.4062), ('forest', 0.3961), ('scarier', 0.3582)]"
96054301,"[('intel', 0.5627), ('fps', 0.384), ('game', 0.2296), ('jumpscared', 0.2023), ('computer', 0.1803)]"
89152008,"[('suspenseful', 0.4279), ('scary', 0.3229), ('creepy', 0.3135), ('worth', 0.284), ('definitely', 0.2825)]"
87857127,"[('crashes', 0.4758), ('crash', 0.4435), ('lag', 0.416), ('forest', 0.3701), ('checkpoint', 0.3372)]"
84638216,"[('horror', 0.3483), ('immersive', 0.3032), ('scared', 0.2748), ('game', 0.2652), ('environment', 0.2627)]"
84228770,"[('horror', 0.3895), ('gaming', 0.3822), ('games', 0.3708), ('bugs', 0.322), ('nvidia', 0.32)]"
83414839,"[('translation', 0.421), ('enjoyable', 0.2676), ('spelling', 0.2321), ('game', 0.2277), ('story', 0.2171)]"
78439851,"[('scarecrow', 0.4337), ('audio', 0.3576), ('froze', 0.2869), ('game', 0.2826), ('restart', 0.2697)]"
50415256,"[('bugs', 0.7474), ('many', 0.3711), ('way', 0.2951), ('too', 0.2521)]"
50249835,"[('buy', 0.3992), ('not', 0.2748), ('do', 0.2489)]"
50145658,"[('forest', 0.4916), ('scares', 0.4063), ('cursed', 0.3961), ('graphics', 0.2527), ('overall', 0.2143)]"
49652249,"[('crashes', 0.4596), ('game', 0.2784), ('quit', 0.2622), ('minutes', 0.2359), ('graphics', 0.2188)]"
49619517,"[('crashes', 0.5856), ('menu', 0.4428), ('refund', 0.3816), ('game', 0.3093), ('screen', 0.2874)]"
48973903,"[('evil', 0.4069), ('charachter', 0.3758), ('ending', 0.3468), ('unreleased', 0.3082), ('gameplay', 0.2754)]"
47535475,"[('downloaded', 0.4649), ('adware', 0.4579), ('download', 0.4396), ('antivirus', 0.4351), ('launch', 0.4268)]"
46880434,"[('screen', 0.3903), ('exit', 0.3714), ('restart', 0.3154), ('game', 0.2941), ('black', 0.2701)]"
44360653,"[('scares', 0.3731), ('game', 0.3626), ('horror', 0.3489), ('thriller', 0.343), ('scariest', 0.3269)]"
44305061,"[('holy', 0.5406), ('shit', 0.5369)]"
41510243,"[('alınmalı', 0.5721), ('yapımcının', 0.5486), ('fiyatına', 0.5143), ('başlayacağım', 0.5048), ('simülasyonun', 0.5038)]"
17986650,"[('crashes', 0.4335), ('gameplay', 0.4298), ('fps', 0.3663), ('gtx', 0.3517), ('game', 0.3339)]"
147097793,"[('keyboard', 0.4861), ('linux', 0.3863), ('controller', 0.3701), ('rebind', 0.2897), ('keys', 0.2037)]"
124293475,"[('turbo', 0.3163), ('boss', 0.276), ('gameplay', 0.2388), ('steam', 0.2321), ('because', 0.221)]"
96742498,"[('bullets', 0.3584), ('stages', 0.3089), ('boring', 0.3039), ('projectiles', 0.3021), ('design', 0.2967)]"
95826642,"[('difficulty', 0.3538), ('battle', 0.3248), ('boss', 0.2599), ('lie', 0.2431), ('fun', 0.2407)]"
51477246,"[('exe', 0.2647), ('remapping', 0.2395), ('video', 0.2376), ('configuration', 0.2363), ('32', 0.215)]"
50313763,"[('difficulty', 0.3446), ('hitbox', 0.3037), ('ships', 0.2936), ('finishing', 0.2836), ('bullet', 0.2635)]"
14145525,"[('shmups', 0.5141), ('shmup', 0.4885), ('stages', 0.4318), ('stage', 0.3769), ('battles', 0.2597)]"
51485850,"[('multiplayer', 0.4531), ('lag', 0.4437), ('reviews', 0.3691), ('ping', 0.3341), ('game', 0.3038)]"
44829656,"[('difficulty', 0.3949), ('frustration', 0.3767), ('potential', 0.3509), ('game', 0.3322), ('beta', 0.3299)]"
44779341,"[('lego', 0.4594), ('siege', 0.4256), ('building', 0.382), ('controls', 0.3325), ('tools', 0.258)]"
44769264,"[('gаme', 0.5238), ('fix', 0.3682), ('respect', 0.3312), ('game', 0.3286), ('anymore', 0.2461)]"
44452533,"[('20', 0.4238), ('save', 0.3758), ('bucks', 0.208), ('yourself', 0.1702), ('the', 0.1172)]"
44064477,"[('好玩', 1.0)]"
43810511,"[('chinese', 0.8649)]"
19855927,"[('finished', 0.3288), ('game', 0.2916), ('early', 0.2715), ('access', 0.2564), ('complete', 0.2388)]"
19855509,"[('game', 0.2924), ('level', 0.2881), ('launched', 0.2773), ('potential', 0.2272), ('soon', 0.2127)]"
18228142,"[('levels', 0.4185), ('buy', 0.3403), ('game', 0.3329), ('play', 0.3241), ('bought', 0.2971)]"
17893508,"[('steam', 0.424), ('sucks', 0.3756), ('bug', 0.3399), ('game', 0.293), ('review', 0.2867)]"
18125299,"[('dungeon', 0.5102), ('rpg', 0.4669), ('grimrock', 0.4263), ('games', 0.3846), ('joypad', 0.3015)]"
157958675,"[('fun', 0.2924), ('disappointing', 0.2868), ('promise', 0.2603), ('horribly', 0.2483), ('arbitrary', 0.195)]"
141298479,"[('tennis', 0.5546), ('games', 0.3892), ('game', 0.291), ('elbow', 0.2786), ('fun', 0.2711)]"
139127477,"[('tennis', 0.4599), ('play', 0.4122), ('games', 0.3889), ('game', 0.3545), ('arcade', 0.3418)]"
135109015,"[('emulators', 0.466), ('controller', 0.4294), ('topspin', 0.3807), ('game', 0.1773), ('bad', 0.1332)]"
130920780,"[('gameplay', 0.4241), ('menus', 0.3843), ('spin', 0.3303), ('animations', 0.3075), ('pc', 0.3032)]"
108838736,"[('tennis', 0.4546), ('beginner', 0.3862), ('difficulty', 0.355), ('hardest', 0.3154), ('difficult', 0.2812)]"
97118678,"[('gameplay', 0.4025), ('tournament', 0.3963), ('ai', 0.3933), ('game', 0.3851), ('levels', 0.3531)]"
79735958,"[('aces', 0.3518), ('djokovic', 0.326), ('games', 0.3233), ('realism', 0.3177), ('playing', 0.3135)]"
75580974,"[('aces', 0.3249), ('junior', 0.3079), ('skill', 0.2869), ('balance', 0.2798), ('consistently', 0.2764)]"
74040779,"[('multiplayer', 0.4982), ('gameplay', 0.4254), ('tennis', 0.3823), ('playing', 0.3559), ('play', 0.3433)]"
72767034,"[('tennis', 0.5145), ('pros', 0.3541), ('games', 0.3063), ('playstyles', 0.295), ('cons', 0.2785)]"
69965678,"[('menu', 0.4365), ('unplayable', 0.4293), ('navigate', 0.3621), ('sport', 0.3177), ('game', 0.3134)]"
66458087,"[('tennis', 0.5201), ('pvp', 0.4535), ('pve', 0.3954), ('play', 0.3738), ('playing', 0.3686)]"
62996883,"[('tennis', 0.5644), ('federer', 0.4441), ('djokovic', 0.3984), ('plays', 0.3592), ('volley', 0.3585)]"
54328637,"[('tournament', 0.4061), ('play', 0.3999), ('game', 0.3961), ('playing', 0.3772), ('joystick', 0.3512)]"
51053971,"[('tennis', 0.4944), ('rename', 0.3347), ('games', 0.3335), ('customize', 0.3239), ('game', 0.292)]"
46767498,"[('xbox', 0.468), ('controller', 0.4159), ('graphics', 0.3778), ('stiff', 0.3372), ('quality', 0.2727)]"
44075399,"[('difficulty', 0.4194), ('reworked', 0.3316), ('play', 0.3299), ('game', 0.3069), ('fix', 0.2722)]"
40659131,"[('tennis', 0.5778), ('volleys', 0.5315), ('playing', 0.3899), ('roddick', 0.3415), ('federer', 0.3336)]"
38891801,"[('developer', 0.4631), ('game', 0.3198), ('recommend', 0.289), ('problems', 0.2506), ('guy', 0.2244)]"
34342671,"[('tennis', 0.5579), ('pros', 0.3919), ('cons', 0.3649), ('playing', 0.3514), ('play', 0.3213)]"
29489296,"[('bundle', 0.4659), ('boring', 0.4573), ('yawn', 0.3576), ('manager', 0.3547), ('crap', 0.2901)]"
26405542,"[('wii', 0.4557), ('1080p', 0.4068), ('gameplay', 0.3913), ('games', 0.3835), ('480p', 0.3728)]"
25235339,"[('tennis', 0.4506), ('play', 0.4062), ('playing', 0.4032), ('gameplay', 0.3965), ('game', 0.3717)]"
24956696,"[('gameplay', 0.4449), ('games', 0.3938), ('spin', 0.37), ('nintendo', 0.3689), ('game', 0.3533)]"
22258883,"[('arcade', 0.5955), ('mobiles', 0.4213), ('overpriced', 0.3884), ('game', 0.3452), ('suitable', 0.1742)]"
14919946,"[('play', 0.4851), ('online', 0.476), ('options', 0.2827), ('missing', 0.2262), ('how', 0.1405)]"
68093694,"[('game', 0.3118), ('poetry', 0.3073), ('graphics', 0.3021), ('visual', 0.2897), ('sound', 0.2805)]"
83349174,"[('bots', 0.4668), ('server', 0.3609), ('servers', 0.3609), ('dead', 0.3228), ('game', 0.3197)]"
67828410,"[('dropship', 0.5138), ('servers', 0.3814), ('tokens', 0.3758), ('server', 0.3622), ('bots', 0.3398)]"
50359684,"[('game', 0.3709), ('fun', 0.364), ('recommend', 0.317), ('playing', 0.2957), ('review', 0.2868)]"
43618326,"[('server', 0.387), ('game', 0.3408), ('unplayable', 0.3395), ('servers', 0.3171), ('australian', 0.2954)]"
15233901,"[('uncensored', 0.5992), ('adult', 0.4473), ('removed', 0.3929), ('version', 0.3354), ('contents', 0.3306)]"
18646585,"[('crash', 0.5112), ('crashed', 0.4835), ('steam', 0.3796), ('restart', 0.347), ('reinstalling', 0.321)]"
18458749,"[('gameplay', 0.3835), ('tactical', 0.3334), ('pros', 0.3151), ('tactics', 0.3068), ('games', 0.2961)]"
18457426,"[('shaman', 0.5669), ('shamans', 0.5535), ('deck', 0.4522), ('cards', 0.3402), ('totems', 0.3135)]"
54979404,"[('bugs', 0.4951), ('updates', 0.4364), ('trailer', 0.4104), ('devs', 0.3428), ('months', 0.3066)]"
54833919,"[('nuggets', 0.4667), ('events', 0.3029), ('fun', 0.2311), ('definitely', 0.212), ('love', 0.2016)]"
54510435,"[('macbook', 0.4731), ('macbooks', 0.47), ('mac', 0.4373), ('macs', 0.3916), ('play', 0.2906)]"
54496945,"[('refund', 0.4419), ('hyped', 0.4206), ('disappointed', 0.4013), ('game', 0.2351), ('sorry', 0.2288)]"
54429486,"[('controls', 0.67), ('bad', 0.2144), ('love', 0.1422), ('wanted', 0.117), ('soooooo', 0.1035)]"
54361570,"[('civ', 0.4947), ('bugs', 0.4284), ('playing', 0.2741), ('game', 0.2734), ('unplayable', 0.2711)]"
54331934,"[('needs', 0.5194), ('work', 0.4971), ('lots', 0.3278), ('it', 0.1714), ('of', 0.1378)]"
51255026,"[('patch', 0.364), ('game', 0.2988), ('upgrade', 0.2866), ('annoying', 0.2756), ('start', 0.1845)]"
50985113,"[('review', 0.4393), ('rating', 0.3122), ('pawns', 0.3007), ('devs', 0.2987), ('civilization', 0.298)]"
50614319,"[('screen', 0.3374), ('game', 0.3166), ('load', 0.2943), ('hud', 0.2657), ('start', 0.256)]"
50468160,"[('paused', 0.4619), ('drag', 0.3868), ('pros', 0.3633), ('narrator', 0.3335), ('shift', 0.3204)]"
50419958,"[('worldbox__god_simulator', 0.5462), ('screensaver', 0.4701), ('saver', 0.4204), ('worldbox', 0.3779), ('screen', 0.3533)]"
50155013,"[('white', 0.4215), ('black', 0.3562), ('sim', 0.2494), ('game', 0.2434), ('play', 0.2424)]"
50126291,"[('preselling', 0.4435), ('price', 0.332), ('30', 0.321), ('ratio', 0.3039), ('compleation', 0.2413)]"
50002161,"[('intro', 0.6784), ('long', 0.3872), ('unskippable', 0.3524), ('game', 0.2671), ('advertised', 0.2164)]"
49946390,"[('nuggets', 0.4912), ('game', 0.3042), ('recommend', 0.238), ('quests', 0.227), ('awesome', 0.2259)]"
49831889,"[('game', 0.3992), ('boring', 0.3978), ('euro', 0.3847), ('bad', 0.379), ('worth', 0.2683)]"
49597447,"[('progress', 0.388), ('update', 0.3315), ('game', 0.326), ('sucks', 0.3231), ('lose', 0.2421)]"
48654985,"[('slow', 0.3515), ('devs', 0.3511), ('boring', 0.315), ('game', 0.2718), ('white', 0.2712)]"
48614844,"[('cash', 0.539), ('garbage', 0.4246), ('updates', 0.4131), ('game', 0.3506), ('grab', 0.2772)]"
48585689,"[('русссификация', 0.3629), ('дороботки', 0.3476), ('добрый', 0.3306), ('пока', 0.3258), ('поклонникам', 0.3217)]"
48502672,"[('definitely', 0.2819), ('idle', 0.2676), ('games', 0.2604), ('casual', 0.257), ('recommend', 0.2525)]"
48497190,"[('cons', 0.3439), ('nuggets', 0.3167), ('customization', 0.3146), ('deciding', 0.3104), ('choose', 0.2896)]"
48188101,"[('tornado', 0.5037), ('games', 0.2541), ('game', 0.2512), ('refund', 0.2509), ('rebuild', 0.2436)]"
48169255,"[('nuggets', 0.5131), ('connect', 0.4129), ('mate', 0.3504), ('on', 0.1873), ('trying', 0.1833)]"
48128449,"[('android', 0.4154), ('freemium', 0.3284), ('game', 0.316), ('play', 0.3064), ('slow', 0.3032)]"
48113103,"[('buggy', 0.4566), ('developement', 0.3441), ('work', 0.3161), ('year', 0.3091), ('give', 0.2117)]"
47424281,"[('save', 0.3534), ('game', 0.2677), ('like', 0.2352), ('till', 0.2151), ('playing', 0.2104)]"
47303306,"[('witcher', 0.4634), ('fps', 0.3266), ('unplayable', 0.3043), ('30', 0.2991), ('game', 0.2563)]"
47248188,"[('sims', 0.607), ('tech', 0.3205), ('game', 0.2275), ('build', 0.2219), ('they', 0.2049)]"
47045140,"[('alpha', 0.3973), ('game', 0.302), ('city', 0.2848), ('updates', 0.2845), ('announcer', 0.279)]"
46994123,"[('golf', 0.5355), ('map', 0.456), ('ball', 0.378), ('playing', 0.3577), ('potential', 0.2355)]"
45783059,"[('bored', 0.5479), ('fun', 0.4833), ('hours', 0.3052), ('bit', 0.2708), ('was', 0.2611)]"
45610411,"[('games', 0.4045), ('game', 0.3546), ('instructions', 0.2862), ('actions', 0.2736), ('demostration', 0.268)]"
45425441,"[('steam', 0.3648), ('bad', 0.3192), ('review', 0.3049), ('froze', 0.2599), ('lost', 0.2584)]"
45409448,"[('aging', 0.2985), ('pollution', 0.2834), ('windfarms', 0.2801), ('solar', 0.2739), ('age', 0.225)]"
45375559,"[('save', 0.5233), ('restart', 0.4172), ('button', 0.2832), ('unable', 0.261), ('update', 0.2205)]"
45303404,"[('gameplay', 0.3459), ('interface', 0.3325), ('surface', 0.3267), ('premise', 0.31), ('unituitive', 0.3062)]"
45252959,"[('price', 0.3995), ('worth', 0.3927), ('99', 0.3065), ('gameplay', 0.2705), ('30', 0.2618)]"
45252411,"[('steam', 0.4352), ('nuggets', 0.3405), ('play', 0.2961), ('game', 0.2857), ('waiting', 0.2834)]"
45220786,"[('buildings', 0.3312), ('city', 0.321), ('studio', 0.2833), ('modern', 0.2754), ('build', 0.2705)]"
45207601,"[('boring', 0.7355), ('painfull', 0.6546)]"
45120138,"[('playable', 0.3871), ('quest', 0.305), ('game', 0.2966), ('playing', 0.2548), ('temple', 0.2337)]"
45096111,"[('speed', 0.3933), ('evolution', 0.3747), ('forward', 0.3079), ('fast', 0.3073), ('timer', 0.2916)]"
39318083,"[('trains', 0.4529), ('station', 0.3204), ('enjoyable', 0.2593), ('controls', 0.2449), ('far', 0.2314)]"
51025270,"[('glow', 0.3921), ('glowing', 0.3871), ('blocks', 0.3777), ('blue', 0.3699), ('thumper', 0.3673)]"
161907395,"[('disconnects', 0.5306), ('game', 0.3578), ('playing', 0.2886), ('would', 0.2366), ('stop', 0.1701)]"
161879634,"[('starfield', 0.3953), ('vr', 0.3376), ('ed', 0.3155), ('crashes', 0.3073), ('graphics', 0.2954)]"
161470155,"[('crashes', 0.5896), ('game', 0.3343), ('fun', 0.3115), ('opportune', 0.222), ('now', 0.1688)]"
161330122,"[('menu', 0.6122), ('day', 0.3939), ('beat', 0.3505), ('will', 0.2898), ('one', 0.2021)]"
160969834,"[('firewall', 0.4064), ('digit', 0.3799), ('connect', 0.3748), ('whitelist', 0.3722), ('game', 0.3603)]"
160949714,"[('vr', 0.5751), ('steam', 0.4331), ('game', 0.3424), ('play', 0.3166), ('launcher', 0.2361)]"
160892804,"[('spaceflight', 0.4056), ('immersion', 0.3251), ('drone', 0.3231), ('decent', 0.3098), ('flight', 0.278)]"
160732252,"[('authentication', 0.6214), ('authenticate', 0.6148), ('connect', 0.3912), ('server', 0.3297), ('worthless', 0.3059)]"
160503123,"[('launcher', 0.4957), ('steam', 0.4551), ('scam', 0.4288), ('purchase', 0.315), ('game', 0.3072)]"
160382558,"[('log', 0.3755), ('can', 0.2653), ('in', 0.2428)]"
160052616,"[('refund', 0.4514), ('frontier', 0.4372), ('steam', 0.3833), ('bought', 0.3052), ('code', 0.2567)]"
159880289,"[('planets', 0.336), ('game', 0.3264), ('aliens', 0.3176), ('climate', 0.2903), ('play', 0.2688)]"
